noticiar	noticiar: inform
noticioso	noticioso: adj. informative
noturno	noturno: adj. nocturnal
novamente	novamente: adv. again, novamente: adv. newly
novela	novela: n. novel
novembro	novembro: n. November
novidade	novidade: n. novelty
novo	novo: adj. new
noz	noz: n. walnut
nuca	nuca: n.f. nape
nuclear	nuclear: adj. nuclear
núcleo	núcleo: n. core, núcleo: n. nucleus
número	número: n. number
numeroso	numeroso: adj. numerous
nunca	nunca: adv. ever, nunca: adv. never
nutrir	nutrir: nourish
nuvem	nuvem: n.f. cloud
obedecer	obedecer: obey
obediência	obediência: n. obedience
objectivo	objectivo: n.m. aim, objectivo: n.m. goal, objectivo: n.m. object, objectivo: n.m. objective, objectivo: n.m. target, objectivo: adj. objective
objecto	objecto: n. object
objetivo	objetivo: n.m. aim, objetivo: adj. objective
objeto	objeto: n. object
obra	obra: n. drama, obra: n. work
obrigação	obrigação: n. obligation
obrigar	obrigar: bind, obrigar: force
obrigatório	obrigatório: adj. binding, obrigatório: adj. compulsory
observação	observação: n. observation
observador	observador: n. observer
observar	observar: observe
obstáculo	obstáculo: n. fence, obstáculo: n. obstacle
obstinação	obstinação: n. obstinacy
obter	obter: gain, obter: obtain, obter: raise
obviamente	obviamente: adv. obviously
óbvio	óbvio: adj. obvious
oca	oca: n. cave
ocasião	ocasião: n. occasion
ocasionalmente	ocasionalmente: adv. occasionally
ocasional	ocasional: adj. occasional
oceano	oceano: n. ocean
ocidental	ocidental: adj. occidental, ocidental: adj. western
ocidente	ocidente: n. occident
oco	oco: n. gap
ocorrer	ocorrer: occur
ocultar	ocultar: secrete
oculto	oculto: adj. unseen
ocupação	ocupação: n.f. employment, ocupação: n.f. occupation
ocupante	ocupante: n. occupant
ocupar	ocupar: occupy
odiar	odiar: hate
ódio	ódio: n. hate
oeste	oeste: n. west
ofender	ofender: offend
ofensa	ofensa: n. offence
ofensivo	ofensivo: adj. offensive
oferecer	oferecer: offer
oferta	oferta: n. bid, oferta: n. offer, oferta: n. tender
oficialmente	oficialmente: adv. officially, oficialmente: adv. on record
oficial	oficial: n. official, oficial: adj. official
oficina	oficina: n.f. workshop
oh	oh: ij. oh
oi	oi: ij. hello
olá	olá: ij. hello
óleo	óleo: n. oil
olfacto	olfacto: n. smell
olfato	olfato: n. smell
olhador	olhador: n. oriel
olhar	olhar: glance, olhar: look, olhar: watch
olho	olho: n. eye
olímpico	olímpico: adj. olympic
ombreira	ombreira: n.f. threshold
o meu	o meu: det. my, o meu: det. my, o meu: prn. mine, o meu: prn. mine
onda	onda: n. wave
onde	onde: rel.adv. where, onde: adv. where
ónibus	ónibus: n.m.sp. bus
ônibus	ônibus: n.m.sp. bus
o nosso	o nosso: det. our, o nosso: det. our, o nosso: prn. ours, o nosso: prn. ours
ontem	ontem: adv. yesterday
ónus	ónus: n.m.sp. burden, ónus: n.m.sp. charge, ónus: n.m.sp. load
onze	onze: num. eleven
opaco	opaco: adj. opaque
opção	opção: n. option
operação	operação: n. operation
operador	operador: n. operator
ópera	ópera: n. opera
operar	operar: operate
operativo	operativo: adj. operating, operativo: adj. operative
opinar	opinar: think
opinião	opinião: n. opinion
oportunidade	oportunidade: n. chance, oportunidade: n. opportunity
oportuno	oportuno: adj. timely
oposição	oposição: n. opposition
optar	optar: opt
optimismo	optimismo: n. optimism
optimista	optimista: adj. optimistic
optimizar	optimizar: optimize
óptimo	óptimo: adj. optimum
o qual	o qual: rel. which
o que	o que: rel. which
oração	oração: n. prayer
órbita	órbita: n. orbit
orçamental	orçamental: adj.mf. budgetary
orçamentário	orçamentário: adj. budgetary
orçamento	orçamento: n.m. budget, orçamento: n.m. estimate
ordem	ordem: n.f. command, ordem: n.f. order
ordenar	ordenar: order, ordenar: sort
orelha	orelha: n. ear
orgânico	orgânico: adj. organic
organismo	organismo: n. organism
organização	organização: n. organisation, organização: n. organization
organizador	organizador: n. organizer
organizar	organizar: organise, organizar: organize
órgão	órgão: n. organ
orgulho	orgulho: n. pride
orgulhoso	orgulhoso: adj. proud
orientação	orientação: n. orientation
oriental	oriental: adj. eastern, oriental: adj. oriental
origem	origem: n.f. origin
original	original: adj. original
originar	originar: originate
orla	orla: n. bank
o seu	o seu: det. her, o seu: det. his, o seu: det. his, o seu: det. its, o seu: det. their, o seu: prn. hers, o seu: prn. his, o seu: prn. his, o seu: prn. theirs
ósseo	ósseo: adj. osseous
osso	osso: n. bone, osso: n. stone
o tempo todo	o tempo todo: adv. all the while, o tempo todo: adv. the whole while
o teu	o teu: det. your, o teu: prn. yours
otimismo	otimismo: n. optimism
otimista	otimista: adj. optimistic
otimizar	otimizar: optimize
ótimo	ótimo: adj. optimum
ou	ou: cnjcoo. either, ou: cnjcoo. or
ouro	ouro: n. gold
ousar	ousar: dare
outono	outono: n.m. autumn
outorgar	outorgar: award
outro	outro: det. another, outro: det.ind.f.sg. another, outro: det.ind.m.sg. another, outro: det.ind.f.sg. other, outro: det.ind.m.sg. other, outro: det.ind.GD.pl. other, outro: det.ind.f.sg. other, outro: det.ind.m.sg. other, outro: det.ind.m.pl. other, outro: det.ind.f.pl. other, outro: prn. another, outro: prn. another one, outro: prn. others
outubro	outubro: n. October
ouvido	ouvido: n.m. hearing
ouvir	ouvir: listen
ovelha	ovelha: n. sheep
ovo	ovo: n. egg
o vosso	o vosso: det. your, o vosso: det. your, o vosso: prn. yours, o vosso: prn. yours
oxigénio	oxigénio: n. oxygen
ozónio	ozónio: n. ozone
ozônio	ozônio: n. ozone
paciência	paciência: n. patience
pacientemente	pacientemente: adv. patiently
paciente	paciente: n. patient, paciente: adj. patient
pacífico	pacífico: adj. peaceful
pacote	pacote: n.m. pack, pacote: n.m. package, pacote: n.m. packet
pacto	pacto: n. pact
padecer	padecer: suffer
padre	padre: n. father, padre: n. parent
pagamento	pagamento: n. payment
pagar	pagar: pay
página	página: n. page
painel	painel: n. signpost
pai	pai: n. father, pai: n. father, pai: n. parent, pai: n. parent, pai: n. father
paisagem	paisagem: n.f. landscape
país	país: n. country
paixão	paixão: n. passion
palácio	palácio: n. palace
palavra	palavra: n. word
palco	palco: n. stage
palestiniano	palestiniano: n. Palestinian, palestiniano: adj. Palestinian
palestino	palestino: n. Palestinian, palestino: adj. Palestinian
palestrante	palestrante: n. speaker
pálido	pálido: adj. pale
pálpebra	pálpebra: n.f. lid
pânico	pânico: n. panic
panorama	panorama: n. panorama
pantera	pantera: n. panther
pão	pão: n. bread
papai	papai: n. dad, papai: n. daddy
papa	papa: n. pope
papel	papel: n. paper
para além	para além: adv. beyond, para além: adv. further
paradoxalmente	paradoxalmente: adv. paradoxically
parágrafo	parágrafo: n. paragraph
paraguaio	paraguaio: adj. Paraguayan
paralelo	paralelo: adj. parallel
paralisar	paralisar: paralyze
para	para: pr. for, para: pr. towards
parar	parar: halt, parar: pause, parar: stop
parcialmente	parcialmente: adv. partially
parcial	parcial: adj. partial
parecer	parecer: appear, parecer: feel, parecer: look, parecer: look like, parecer: seem
parede	parede: n. wall
parente	parente: n. relative
paridade	paridade: n. parity
parlamentar	parlamentar: adj.mf. parliamentary
parlamento	parlamento: n. parliament
par	par: n. couple, par: n. pair
parque	parque: n. park
parte	parte: n.f. part
participação	participação: n. participation, participação: n. share, participação: n. stake
participante	participante: n. participant
participar	participar: participate, participar: take part
partícula	partícula: n. particle
particularmente	particularmente: adv. particularly
particular	particular: adj. particular
partido	partido: n. match, partido: n. party
partilha	partilha: n.f. cast, partilha: n.f. distribution
partilhar	partilhar: divide
partir	partir: split
passado	passado: n. past, passado: adj. past
passagem	passagem: n.f. passage
passaporte	passaporte: n. passport
pássaro	pássaro: n. bird
passar	passar: happen, passar: pass, passar: spend
passeata	passeata: n. gear, passeata: n. march
passeio	passeio: n. drive, passeio: n. promenade, passeio: n. ride, passeio: n. walk
passo	passo: n.m. pace, passo: n.m. passage, passo: n.m. passing, passo: n.m. step
pasta	pasta: n. folder, pasta: n. portfolio
pastor	pastor: n. shepherd
pátio	pátio: n. courtyard, pátio: n. playground, pátio: n. yard
patrão	patrão: n. master, patrão: n. pattern
pátria	pátria: n. homeland
patriarca	patriarca: n. patriarch
património	património: n. heritage
patrimônio	patrimônio: n. heritage
patrocinar	patrocinar: sponsor
patrulha	patrulha: n. patrol
pau	pau: n. pole, pau: n. post, pau: n. stick
pausa	pausa: n. pause
paz	paz: n. peace
peça	peça: n. piece
pecar	pecar: sin
pedaço	pedaço: n. chip, pedaço: n. lump, pedaço: n. piece
pedir	pedir: ask, pedir: ask for, pedir: call for, pedir: request
pedreiro	pedreiro: n. bricklayer
pegar	pegar: catch, pegar: get, pegar: grasp, pegar: pick up, pegar: reach for, pegar: take
peito	peito: n. breast, peito: n. chest
peixe	peixe: n. fish
pejo	pejo: n. stink
pelar	pelar: peel
pele	pele: n.f. fur, pele: n.f. leather, pele: n.f. skin
película	película: n. film, película: n. movie
pelota	pelota: n. ball
penal	penal: adj. penal
pena	pena: n. penalty, pena: n. pity
pendente	pendente: n. slope
pender	pender: hang
pendurar	pendurar: hang
penetrar	penetrar: penetrate
península	península: n. peninsula
penitência	penitência: n. penance
pensamento	pensamento: n. thinking, pensamento: n. thought
pensão	pensão: n. allowance, pensão: n. guesthouse, pensão: n. pension
pensar	pensar: think
pé	pé: n. foot
pequeno	pequeno: adj. little, pequeno: adj. small
perante	perante: pr. in front of
perceber	perceber: perceive
percentagem	percentagem: n.f. percent, percentagem: n.f. percentage
percorrer	percorrer: resort
percurso	percurso: n. route
percussão	percussão: n. percussion
perdão	perdão: n. pardon
perda	perda: n.f. loss
perder	perder: lose, perder: miss
perdoar	perdoar: forgive
peregrino	peregrino: n. pilgrim
perfeitamente	perfeitamente: adv. flawlessly, perfeitamente: adv. perfectly
perfeito	perfeito: adj. perfect
perfil	perfil: n. profile
perfume	perfume: n. perfume
pergunta	pergunta: n. question
perguntar	perguntar: ask
periferia	periferia: n. periphery
perigo	perigo: n. danger
perigosamente	perigosamente: adv. dangerously
perigoso	perigoso: adj. dangerous, perigoso: adj. hazardous
periódico	periódico: adj. periodic
período	período: n. period, período: n. spell
perito	perito: n. expert
permanecer	permanecer: remain
permanência	permanência: n. permanence
permanentemente	permanentemente: adv. permanently
permanente	permanente: adj. permanent
permissão	permissão: n.f. permission, permissão: n.f. permit
permitir	permitir: allow, permitir: permit
perna	perna: n. leg
perpétuo	perpétuo: adj. perpetual
perseguição	perseguição: n. chase, perseguição: n. persecution, perseguição: n. pursuit
perseguir	perseguir: pursue
persistir	persistir: persist
personagem	personagem: n.f. character
personalidade	personalidade: n. personality
perspectiva	perspectiva: n. perspective, perspectiva: n. prospect
pertence	pertence: n.m. belonging
pertencer	pertencer: belong
perto	perto: adv. near, perto: adv. near here
perturbar	perturbar: perturb
peruano	peruano: adj. Peruvian
perverso	perverso: adj. perverse
pesadelo	pesadelo: n.m. nightmare
pesar	pesar: weigh
pescar	pescar: fish
pescoço	pescoço: n. neck
peseta	peseta: n. peseta
peso	peso: n. weight
pesquisador	pesquisador: n. researcher
pesquisa	pesquisa: n. investigation, pesquisa: n. research
pesquisar	pesquisar: investigate, pesquisar: research
pessoalmente	pessoalmente: adv. personally
pessoal	pessoal: n. personnel, pessoal: n. staff, pessoal: n. staff, pessoal: adj. personal
pessoa	pessoa: n. person
petição	petição: n. request
petróleo	petróleo: n. oil
piano	piano: n. piano
picar	picar: hammer
piedade	piedade: n. mercy
pilotar	pilotar: pilot
piloto	piloto: n. pilot
pintar	pintar: colour, pintar: paint
pintor	pintor: n. painter
pintura	pintura: n. paint, pintura: n. painting
piorar	piorar: worsen
pior	pior: adj. bad, pior: adj. bad
pista	pista: n. hint, pista: n. track
pistola	pistola: n. gun
placa	placa: n. plate
placar	placar: n. result
planeamento	planeamento: n.m. planning
planear	planear: plan
planejamento	planejamento: n. planing, planejamento: n.m. planning
planeta	planeta: n. planet
planície	planície: n. plain
planificar	planificar: schedule
plano	plano: n. plan, plano: n. plane, plano: adj. flat
planta	planta: n. plant
plantar	plantar: plant
plástico	plástico: n. plastic
plataforma	plataforma: n. platform
plenamente	plenamente: adv. fully
pleno	pleno: adj. full
pluma	pluma: n. feather
plural	plural: n. plural, plural: adj. plural
pneumático	pneumático: adj. pneumatic
pneumonia	pneumonia: n. pneumonia
pneu	pneu: n. tire, pneu: n. tyre
pobre	pobre: adj.mf. poor
pobreza	pobreza: n. poverty
poderosamente	poderosamente: adv. powerfully
poderoso	poderoso: adj. powerful
poder	poder: n. power
poema	poema: n. poem
poente	poente: n.m. speaker
poesia	poesia: n. poetry
poeta	poeta: n.m. poet, poeta: n.f. poet, poeta: n.GD. poet
poético	poético: adj. poetic
polémica	polémica: n. controversy
polêmica	polêmica: n. controversy
policial	policial: n. police, policial: n. policeman, policial: adj. police
polícia	polícia: n. police, polícia: n. policeman, polícia: n. policewoman
policiar	policiar: watch
politicamente	politicamente: adv. politically
político	político: n. politician, político: adj. political
pólo	pólo: n. pole
pombo	pombo: n. pigeon
ponderar	ponderar: appraise, ponderar: value
ponta	ponta: n.f. tip
ponte	ponte: n.f. bridge
ponto	ponto: n. dot, ponto: n. point
pontualmente	pontualmente: adv. on time
pontual	pontual: adj. prompt, pontual: adj. punctual
pó	pó: n.m.sg. dust, pó: n.m.sg. dust, pó: n.m.sg. pulse
pop	pop: n. octopus, pop: n. octopus, pop: n. pop
população	população: n. population
popularidade	popularidade: n. popularity
popularmente	popularmente: adv. commonly
popular	popular: adj. popular
por acaso	por acaso: adv. by chance
por atacado	por atacado: adv. in bulk, por atacado: adv. wholesale
por causa de	por causa de: pr. because of
por certo	por certo: adv. surely
porco	porco: n.m. pig, porco: n.m. pork, porco: n.f. sow
por enquanto	por enquanto: adv. for the meantime, por enquanto: adv. for the moment
por entre	por entre: pr. among, por entre: pr. between
pormenorizar	pormenorizar: detail
por	por: pr. by, por: pr. for, por: pr. per
pôr	pôr: lay, pôr: put, pôr: set
por que	por que: adv. why
porque	porque: cnjadv. because, porque: cnjadv. so that
portal	portal: n. portal
portanto	portanto: cnjadv. therefore
portar	portar: bring, portar: carry
porta-voz	porta-voz: n. spokesman, porta-voz: n. spokeswoman
por todos os lados	por todos os lados: adv. all over
porto	porto: n. harbour, porto: n. port
